chapter_no,heading_1,heading_2,heading_3,heading_4,heading_5,sub_section_no,source_url,zoneomics_url,is_sub_chunk,sub_chunk_no,text
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,401  SUPPLEMENTAL FILINGS,401.1, ,sub-sec-16.4.2.1,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5824,https://zoneomics.com/code/191/chapter_16#16.4.2.1,False,0,"401.1 Prior to the scheduling of a public hearing, the applicant shall submit the following information:
(a) Any additional information, reports, or other materials specified by the Commission at the time the matter was set down for public hearing; or, if the Commission requested the applicant to make any changes in the application or petition, the updated application and supportive material;
(b) A list of those persons the applicant intends to call as witnesses;
(c) A written summary of the testimony of all witnesses, and a complete and professional resume for any expert who may be called to testify at the public hearing;
(d) Any additional information, reports, or other materials the applicant may wish to introduce;
(e) Reduced architectural plans, which plans shall be no larger than the tabloid size of eleven inches (11 in.)
by seventeen inches (17 in.
), that show the ""north arrow"" reading up, and that include a bar scale;
(f) A list of maps, plans, or other documents that are readily available to the general public and that will be offered into evidence; and (g) An estimate of the time required for the presentation of the applicant's case, subject to the decision of the presiding officer as provided in Subtitle Z
§ 408.2."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,401  SUPPLEMENTAL FILINGS,401.2, ,sub-sec-16.4.2.2,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5825,https://zoneomics.com/code/191/chapter_16#16.4.2.2,False,0,"401.2 If the application proffers any public benefit that would require the agreement of or administration by any public agency or private entity, the applicant shall file a memorandum of understanding (MOU) that has been executed by the applicant and the public agency or private entity to agree to or administer the benefit."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,401  SUPPLEMENTAL FILINGS,401.3, ,sub-sec-16.4.2.3,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5826,https://zoneomics.com/code/191/chapter_16#16.4.2.3,False,0,"401.3 The supplemental information shall also include:
(a) The names and addresses of the owners of all property located within two hundred feet (200 ft.) of the subject property; provided, however, in the case of a residential condominium or cooperative with twenty-five
(25) or more dwelling units, mailed notice may be provided to the board of directors or to the association of the condominium or cooperative that represents all of the owners of all such dwelling units; and (b) The name and address of each person having a lease with the owner for all or part of any building located on the property involved in the application."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,401  SUPPLEMENTAL FILINGS,401.4, ,sub-sec-16.4.2.4,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5827,https://zoneomics.com/code/191/chapter_16#16.4.2.4,False,0,401.4 The Director shall not issue any notice of public hearing until the applicant certifies in writing that all of the requirements of this section have been complied with.
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,401  SUPPLEMENTAL FILINGS,401.5, ,sub-sec-16.4.2.5,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5828,https://zoneomics.com/code/191/chapter_16#16.4.2.5,False,0,"401.5 No application shall be modified less than thirty
(30) days prior to the public hearing."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,401  SUPPLEMENTAL FILINGS,401.6, ,sub-sec-16.4.2.6,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5829,https://zoneomics.com/code/191/chapter_16#16.4.2.6,False,0,"401.6 Upon motion by the applicant and for good cause shown, the Commission may elect to waive Subtitle Z
§ 401.5 and permit modification of the application at the public hearing."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,401  SUPPLEMENTAL FILINGS,401.7, ,sub-sec-16.4.2.7,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5830,https://zoneomics.com/code/191/chapter_16#16.4.2.7,False,0,"401.7 If the supplemental report includes a report by a transportation consultant or expert, the applicant shall provide a copy of the report to the District Department of Transportation on the same day of filing with Office of Zoning."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,401  SUPPLEMENTAL FILINGS,401.8, ,sub-sec-16.4.2.8,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5831,https://zoneomics.com/code/191/chapter_16#16.4.2.8,False,0,"401.8 No later than thirty
(30) days before the date of the public hearing on the application, the applicant shall file with the Commission any traffic or transportation reports to be submitted in support of the application.
All such reports shall include the resume of the expert who prepared the report.
At or before the time of filing the traffic or transportation report with the Commission, the applicant shall serve a copy of the report on the affected ANC, the Office of Planning, and the District Department of Transportation."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,402  PUBLIC NOTICE REQUIREMENTS,402.1, ,sub-sec-16.4.3.1,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5833,https://zoneomics.com/code/191/chapter_16#16.4.3.1,False,0,"402.1 Not less than forty
(40) days before the public hearing on an application, the Director shall give notice of public hearing by:
(a) Publishing the notice of public hearing in the D.C. Register;
(b) Providing a copy of the notice of public hearing to the applicant;
(c) Providing a copy of the notice of public hearing to the affected ANC and to any other ANC that is within two hundred feet (200 ft.) of the property involved in the application;
(d) Providing a copy of the notice of public hearing to owners of all property within two hundred feet (200 ft.) of the property included in the application; provided, however, in the case of a residential condominium or cooperative with twenty-five
(25) or more dwelling units, notice may be provided to the board of directors or to the association of the condominium or cooperative that represents all of the owners of all such dwelling units;
(e) Providing a copy of the notice of the public hearing to each person having a lease with the owner for all or part of any building located on the subject property;
(f) Providing a copy of the notice of public hearing to the Office of Planning and all other appropriate government agencies;
(g) Providing a copy of the notice of public hearing to the councilmember for the ward within which the property is located; and (h) Posting a copy of the notice of the public hearing on the Office of Zoning’s website."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,402  PUBLIC NOTICE REQUIREMENTS,402.2, ,sub-sec-16.4.3.2,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5834,https://zoneomics.com/code/191/chapter_16#16.4.3.2,False,0,"402.2 Each notice of public hearing shall include:
(a) The case number of the application;
(b) The name of the applicant;
(c) A general summary of the application under consideration;
(d) The square(s) and lot(s) and/or street address of the property involved;
(e) The location, time, and date of the public hearing;
(f) The number of the affected ANC(s); and (g) The requirements for participation as a party."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,402  PUBLIC NOTICE REQUIREMENTS,402.3, ,sub-sec-16.4.3.3,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5835,https://zoneomics.com/code/191/chapter_16#16.4.3.3,False,0,"402.3 When a contested case application is requested by a property owner for the property owned, the applicant shall give additional notice of the public hearing by posting the property with notice of hearing in a form that is prescribed by the Director at least forty
(40) days in advance of the public hearing."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,402  PUBLIC NOTICE REQUIREMENTS,402.4, ,sub-sec-16.4.3.4,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5836,https://zoneomics.com/code/191/chapter_16#16.4.3.4,False,0,"402.4 The notice required by Subtitle Z
§ 402.3 to be placed upon an applicant's property shall be posted in plain view of the public as follows:
(a) At each street frontage on the property and on the front of each existing building located on the subject property.
However, if the front of the building is situated near the street frontage and the sign can be read from the sidewalk and/or walkway, then only one
(1) sign needs to be posted; and (b) In the case of an application for approval of a college, university, or medical campus plan, the notice shall be posted on all frontages of the property included within the plan that face any property not owned by the college or university."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,402  PUBLIC NOTICE REQUIREMENTS,402.5, ,sub-sec-16.4.3.5,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5837,https://zoneomics.com/code/191/chapter_16#16.4.3.5,False,0,"402.5 The notice required by Subtitle Z
§ 402.3 shall be removed by the applicant within two
(2) days after the conclusion of the public hearing."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,402  PUBLIC NOTICE REQUIREMENTS,402.6, ,sub-sec-16.4.3.6,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5838,https://zoneomics.com/code/191/chapter_16#16.4.3.6,False,0,"402.6 The notice required by Subtitle Z
§ 402.3 shall be supplied by the Director indicating:
(a) The case number of the application;
(b) The name of the applicant;
(c) The nature of the application;
(d) The square(s) and lot(s) and/or street address of the property involved; and (e) The location, time, and date of the public hearing."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,402  PUBLIC NOTICE REQUIREMENTS,402.7, ,sub-sec-16.4.3.7,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5839,https://zoneomics.com/code/191/chapter_16#16.4.3.7,False,0,402.7 The Commission may give any additional notice of the public hearing as it deems necessary or appropriate.
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,402  PUBLIC NOTICE REQUIREMENTS,402.8, ,sub-sec-16.4.3.8,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5840,https://zoneomics.com/code/191/chapter_16#16.4.3.8,False,0,"402.8 When required to post any notice pursuant to Subtitle Z
§ 402.3, the applicant shall complete and file with the Director the completed affidavit of posting form, demonstrating compliance with Subtitle Z
§ 402.3. This affidavit shall be filed not less than thirty
(30) days prior to the public hearing."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,402  PUBLIC NOTICE REQUIREMENTS,402.9, ,sub-sec-16.4.3.9,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5841,https://zoneomics.com/code/191/chapter_16#16.4.3.9,False,0,"402.9 The applicant shall attach to the affidavit a photograph of each sign after posting and as viewed by the public, identifying the street frontage or other location of each sign."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,402  PUBLIC NOTICE REQUIREMENTS,402.10, ,sub-sec-16.4.3.10,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5842,https://zoneomics.com/code/191/chapter_16#16.4.3.10,False,0,"402.10 The applicant shall maintain the posting by checking the signs at least once per week and reposting when necessary.
The applicant shall file an affidavit of maintenance of the posting between two
(2) and six
(6) days prior to the public hearing."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,402  PUBLIC NOTICE REQUIREMENTS,402.11, ,sub-sec-16.4.3.11,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5843,https://zoneomics.com/code/191/chapter_16#16.4.3.11,False,0,"402.11 Notice of the public hearing pursuant to Subtitle Z
§ 402.1 shall not be a jurisdictional prerequisite to action by the Commission.
It shall be intended to offer supplemental notice only."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,402  PUBLIC NOTICE REQUIREMENTS,402.12, ,sub-sec-16.4.3.12,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5844,https://zoneomics.com/code/191/chapter_16#16.4.3.12,False,0,"402.12 A technical defect in the notice of public hearing that is minor in nature shall not deprive the Commission of jurisdiction over the case.
If a defect in the notice is alleged and proven, the Commission may determine whether to postpone, continue, or hold the public hearing as scheduled based on the following considerations:
(a) The nature and extent of the actual notice received by the parties and the public from all sources;
(b) Attendance, or lack thereof, at the public hearing; and (c) The nature and extent of the construction and/or use involved in the application."
